DATE,Temp,BOD,NH3,p,SO4,TDS,pH,PM2.5,Wind
2019-11,15,15.43,4.9535,0.141975,76.3,467.75,7.96,202.0307263,1.339816779
2019-12,7.277777778,23.61666667,4.334833333,0.183833333,98.63333333,503.5,7.591666667,208.7258065,0.936733153
2020-01,7.611111111,22.085,6.320783333,0.145166667,85.75,704.3333333,7.705,152.6657682,0.966896065
2020-02,9.555555556,19.33,4.568333333,0.573333333,43,543.8333333,7.945,118.6522989,1.01143067
